1.50072 0.00148279 1.49983 0.00154257 4.99838 0.00408866 5.00543 0.00380529
1.50104 0.00149471 1.49974 0.00152191 4.99814 0.00403366 5.0047 0.00381848
1.50107 0.00147254 1.49972 0.00149914 4.99892 0.00404892 5.0055 0.00384519
1.50114 0.00145248 1.49967 0.00147766 4.99823 0.00404766 5.00533 0.00379195
1.50111 0.0014315 1.49995 0.00148204 4.99774 0.00401934 5.00591 0.00378169
1.50124 0.00141697 1.4999 0.0014617 4.99871 0.00408034 5.00614 0.00373411
1.50116 0.00139957 1.49999 0.00144425 4.99836 0.00403818 5.00576 0.00369985
1.5011 0.0013813 1.49997 0.0014242 4.999 0.00403385 5.00571 0.00364859
1.50102 0.00136417 1.50014 0.00141439 4.99961 0.00402332 5.00621 0.00363309
1.50103 0.00134565 1.5001 0.00139573 4.99915 0.00399494 5.00625 0.0035839
1.50105 0.00132766 1.49998 0.00138206 4.99866 0.00397094 5.00596 0.00354759
1.50089 0.00131905 1.49974 0.00138486 4.99869 0.00391843 5.00627 0.00351429
1.50065 0.00132471 1.4996 0.00137405 4.99855 0.00386974 5.00561 0.00352982
1.5006 0.00130864 1.49959 0.00135637 4.9984 0.00382254 5.00487 0.00356295
1.50066 0.00129337 1.49948 0.00134294 4.99803 0.00379227 5.005 0.00352011
1.50067 0.00127714 1.49925 0.00134588 4.99749 0.00378302 5.00433 0.00354041
1.50059 0.00126367 1.49932 0.00133078 4.99796 0.00376463 5.00394 0.00351826
1.5004 0.00126206 1.49943 0.00131864 4.9968 0.00389411 5.00437 0.00350127
1.50034 0.00124858 1.4993 0.00130908 4.99685 0.00384729 5.00401 0.00347691
1.5004 0.0012354 1.49915 0.00130187 4.99623 0.00385204 5.00347 0.00347704
1.50044 0.00122147 1.49936 0.00130366 4.9953 0.00391825 5.00349 0.00343592
1.50047 0.00120751 1.49951 0.00129729 4.99547 0.00387623 5.00326 0.00340372
1.50054 0.00119537 1.49955 0.00128308 4.99574 0.00384042 5.00375 0.00340049
1.50072 0.00119606 1.49938 0.00127973 4.99607 0.00381093 5.00363 0.00336377
1.50074 0.0011827 1.49948 0.00126919 4.99679 0.00383607 5.00308 0.00337037
1.50068 0.0011708 1.49952 0.00125557 4.99655 0.00380046 5.00295 0.00333557
1.50048 0.00117498 1.49953 0.00124173 4.99662 0.00375902 5.00277 0.00330349
1.50045 0.00116273 1.4995 0.00122858 4.99694 0.003732 5.00276 0.0032674
1.50048 0.00115065 1.49945 0.00121617 4.99696 0.00369171 5.00276 0.00323208
1.50042 0.00114015 1.49967 0.00122245 4.99685 0.00365391 5.00312 0.00321782
1.50037 0.00112889 1.49971 0.0012101 4.99608 0.00369538 5.00354 0.00321177
1.50054 0.00112861 1.49965 0.00119862 4.99602 0.00365723 5.00308 0.00321129
1.50047 0.00111912 1.49962 0.00118674 4.99552 0.00365402 5.00284 0.00318696
1.50043 0.00110836 1.49968 0.00117643 4.99536 0.00362004 5.00312 0.00316616
1.50043 0.00109713 1.49997 0.00120016 4.99543 0.00358395 5.00259 0.00317766
1.5002 0.0011102 1.5 0.00118838 4.9953 0.00355004 5.00208 0.00318698
